iterations,theta_1,theta_2,theta_3,phi_1,phi_2,phi_3,p_x,p_y,p_z
1360,-0.592562,-0.597175,-0.762490,2.750273,2.880079,-3.089476,1.091996,3.019298,244.004369
1361,-0.592497,-0.597121,-0.762636,2.749894,2.879682,-3.089344,1.092483,3.026613,243.998299
1362,-0.592266,-0.596927,-0.763162,2.748526,2.878250,-3.088867,1.094213,3.053043,243.976419
1363,-0.591891,-0.596609,-0.764022,2.746290,2.875908,-3.088083,1.096945,3.096475,243.940637
1364,-0.591398,-0.596188,-0.765160,2.743335,2.872813,-3.087037,1.100373,3.154264,243.893355
1365,-0.590822,-0.595689,-0.766509,2.739836,2.869150,-3.085785,1.104156,3.223258,243.837381
1366,-0.590196,-0.595139,-0.767995,2.735989,2.865121,-3.084393,1.107968,3.299847,243.775832
1367,-0.589557,-0.594568,-0.769537,2.732001,2.860945,-3.082931,1.111526,3.380045,243.712021
1368,-0.588937,-0.594005,-0.771055,2.728084,2.856843,-3.081477,1.114624,3.459602,243.649343
1369,-0.588371,-0.593481,-0.772466,2.724447,2.853034,-3.080111,1.117142,3.534152,243.591152
1370,-0.587885,-0.593025,-0.773691,2.721290,2.849728,-3.078913,1.119042,3.599394,243.540643
1371,-0.587506,-0.592665,-0.774661,2.718796,2.847117,-3.077958,1.120353,3.651287,243.500739
1372,-0.587253,-0.592423,-0.775311,2.717124,2.845366,-3.077313,1.121137,3.686248,243.473987
1373,-0.587145,-0.592319,-0.775591,2.716404,2.844612,-3.077035,1.121451,3.701343,243.462469
1374,-0.587194,-0.592366,-0.775463,2.716733,2.844956,-3.077162,1.121309,3.694451,243.467725
1375,-0.587411,-0.592574,-0.774905,2.718169,2.846460,-3.077716,1.120656,3.664385,243.490704
1376,-0.587800,-0.592945,-0.773908,2.720733,2.849145,-3.078700,1.119350,3.610965,243.531725
1377,-0.588364,-0.593475,-0.772482,2.724404,2.852990,-3.080095,1.117169,3.535031,243.590469
1378,-0.589101,-0.594154,-0.770652,2.729124,2.857932,-3.081865,1.113841,3.438400,243.665987
1379,-0.590004,-0.594969,-0.768456,2.734796,2.863872,-3.083958,1.109075,3.323758,243.756739
1380,-0.591061,-0.595897,-0.765948,2.741290,2.870672,-3.086307,1.102620,3.194508,243.860643
1381,-0.592253,-0.596916,-0.763192,2.748447,2.878167,-3.088840,1.094311,3.054576,243.975152
1382,-0.593557,-0.597998,-0.760261,2.756084,2.886164,-3.091476,1.084112,2.908195,244.097343
1383,-0.594942,-0.599114,-0.757234,2.764001,2.894455,-3.094139,1.072139,2.759680,244.224021
1384,-0.596374,-0.600233,-0.754192,2.771989,2.902821,-3.096752,1.058676,2.613224,244.351832
1385,-0.597814,-0.601327,-0.751219,2.779836,2.911038,-3.099248,1.044154,2.472710,244.477381
1386,-0.599219,-0.602367,-0.748391,2.787335,2.918890,-3.101568,1.029126,2.341574,244.597355
1387,-0.600548,-0.603326,-0.745780,2.794290,2.926173,-3.103662,1.014223,2.222708,244.708637
1388,-0.601760,-0.604182,-0.743450,2.800526,2.932704,-3.105493,1.000101,2.118412,244.808419
1389,-0.602819,-0.604916,-0.741453,2.805894,2.938325,-3.107035,0.987394,2.030392,244.894299
1390,-0.603693,-0.605512,-0.739829,2.810273,2.942911,-3.108268,0.976658,1.959779,244.964369
1391,-0.604360,-0.605961,-0.738607,2.813580,2.946374,-3.109185,0.968338,1.907178,245.017280
1392,-0.604803,-0.606257,-0.737800,2.815768,2.948666,-3.109785,0.962733,1.872714,245.052291
1393,-0.605020,-0.606401,-0.737409,2.816831,2.949778,-3.110075,0.959983,1.856073,245.069295
1394,-0.605014,-0.606397,-0.737420,2.816802,2.949748,-3.110067,0.960060,1.856533,245.068825
1395,-0.604800,-0.606255,-0.737806,2.815752,2.948648,-3.109781,0.962776,1.872971,245.052029
1396,-0.604402,-0.605989,-0.738530,2.813790,2.946594,-3.109243,0.967804,1.903861,245.020637
1397,-0.603851,-0.605618,-0.739540,2.811056,2.943731,-3.108486,0.974705,1.947271,244.976894
1398,-0.603182,-0.605164,-0.740776,2.807718,2.940235,-3.107551,0.982961,2.000849,244.923484
1399,-0.602437,-0.604652,-0.742169,2.803965,2.936305,-3.106484,0.992019,2.061841,244.863433
1400,-0.601657,-0.604110,-0.743646,2.800000,2.932153,-3.105341,1.001320,2.127128,244.800000
1401,-0.600886,-0.603566,-0.745126,2.796035,2.928001,-3.104179,1.010341,2.193295,244.736567
1402,-0.600162,-0.603050,-0.746532,2.792282,2.924071,-3.103063,1.018617,2.256743,244.676516
1403,-0.599524,-0.602589,-0.747785,2.788944,2.920575,-3.102057,1.025758,2.313831,244.623106
1404,-0.599007,-0.602211,-0.748814,2.786210,2.917712,-3.101224,1.031449,2.361043,244.579363
1405,-0.598637,-0.601940,-0.749553,2.784248,2.915658,-3.100621,1.035445,2.395179,244.547971
1406,-0.598440,-0.601794,-0.749949,2.783198,2.914559,-3.100296,1.037552,2.413530,244.531175
1407,-0.598435,-0.601790,-0.749960,2.783169,2.914528,-3.100287,1.037610,2.414045,244.530705
1408,-0.598634,-0.601937,-0.749559,2.784232,2.915641,-3.100615,1.035478,2.395465,244.547709
1409,-0.599046,-0.602240,-0.748735,2.786420,2.917932,-3.101288,1.031018,2.357405,244.582720
1410,-0.599673,-0.602697,-0.747491,2.789727,2.921395,-3.102294,1.024103,2.300388,244.635631
1411,-0.600513,-0.603301,-0.745848,2.794106,2.925981,-3.103607,1.014627,2.225810,244.705701
1412,-0.601555,-0.604038,-0.743842,2.799474,2.931602,-3.105187,1.002533,2.135860,244.791581
1413,-0.602783,-0.604891,-0.741521,2.805710,2.938133,-3.106982,0.987836,2.033375,244.891363
1414,-0.604175,-0.605837,-0.738945,2.812665,2.945416,-3.108933,0.970657,1.921665,245.002645
1415,-0.605701,-0.606851,-0.736184,2.820164,2.953269,-3.110975,0.951243,1.804310,245.122619
1416,-0.607327,-0.607906,-0.733313,2.828011,2.961486,-3.113045,0.929978,1.684953,245.248168
1417,-0.609011,-0.608974,-0.730411,2.835999,2.969851,-3.115081,0.907383,1.567100,245.375979
1418,-0.610709,-0.610025,-0.727557,2.843916,2.978142,-3.117030,0.884091,1.453959,245.502657
1419,-0.612373,-0.611032,-0.724824,2.851553,2.986139,-3.118845,0.860821,1.348308,245.624848
1420,-0.613955,-0.611969,-0.722282,2.858710,2.993634,-3.120487,0.838334,1.252426,245.739357
1421,-0.615409,-0.612815,-0.719993,2.865204,3.000434,-3.121928,0.817388,1.168057,245.843261
1422,-0.616694,-0.613550,-0.718007,2.870876,3.006374,-3.123149,0.798689,1.096427,245.934013
1423,-0.617774,-0.614159,-0.716364,2.875596,3.011317,-3.124139,0.782854,1.038291,246.009531
1424,-0.618620,-0.614630,-0.715092,2.879267,3.015162,-3.124892,0.770369,0.993996,246.068275
1425,-0.619214,-0.614959,-0.714208,2.881831,3.017846,-3.125409,0.761566,0.963547,246.109296
1426,-0.619548,-0.615142,-0.713713,2.883267,3.019350,-3.125696,0.756605,0.946663,246.132275
1427,-0.619624,-0.615184,-0.713600,2.883596,3.019694,-3.125761,0.755467,0.942819,246.137531
1428,-0.619457,-0.615092,-0.713848,2.882876,3.018940,-3.125618,0.757959,0.951252,246.126013
1429,-0.619068,-0.614879,-0.714424,2.881204,3.017190,-3.125283,0.763726,0.970959,246.099261
1430,-0.618491,-0.614559,-0.715285,2.878710,3.014578,-3.124779,0.772273,1.000668,246.059357
1431,-0.617764,-0.614153,-0.716379,2.875553,3.011272,-3.124130,0.782998,1.038811,246.008848
1432,-0.616932,-0.613685,-0.717644,2.871916,3.007463,-3.123370,0.795220,1.083499,245.950657
1433,-0.616041,-0.613178,-0.719013,2.867999,3.003361,-3.122534,0.808220,1.132520,245.887979
1434,-0.615141,-0.612660,-0.720413,2.864011,2.999185,-3.121667,0.821274,1.183371,245.824168
1435,-0.614279,-0.612159,-0.721768,2.860164,2.995156,-3.120813,0.833689,1.233319,245.762619
1436,-0.613501,-0.611702,-0.723006,2.856665,2.991493,-3.120023,0.844823,1.279507,245.706645
1437,-0.612847,-0.611315,-0.724056,2.853710,2.988398,-3.119345,0.854111,1.319088,245.659363
1438,-0.612355,-0.611021,-0.724852,2.851474,2.986056,-3.118826,0.861066,1.349386,245.623581
1439,-0.612056,-0.610841,-0.725340,2.850106,2.984624,-3.118506,0.865288,1.368058,245.601701
1440,-0.611973,-0.610791,-0.725475,2.849727,2.984227,-3.118417,0.866455,1.373257,245.595631
1441,-0.612124,-0.610883,-0.725228,2.850420,2.984953,-3.118579,0.864322,1.363765,245.606720
1442,-0.612522,-0.611121,-0.724582,2.852232,2.986850,-3.119003,0.858716,1.339083,245.635709
1443,-0.613169,-0.611506,-0.723537,2.855169,2.989926,-3.119681,0.849540,1.299483,245.682705
1444,-0.614064,-0.612033,-0.722110,2.859198,2.994146,-3.120597,0.836776,1.245990,245.747175
1445,-0.615194,-0.612691,-0.720329,2.864248,2.999434,-3.121719,0.820501,1.180314,245.827971
1446,-0.616543,-0.613464,-0.718239,2.870210,3.005677,-3.123008,0.800902,1.104733,245.923363
1447,-0.618084,-0.614332,-0.715896,2.876944,3.012729,-3.124417,0.778285,1.021929,246.031106
1448,-0.619784,-0.615272,-0.713364,2.884282,3.020413,-3.125897,0.753086,0.934806,246.148516
1449,-0.621605,-0.616258,-0.710714,2.892035,3.028532,-3.127397,0.725868,0.846297,246.272567
1450,-0.623499,-0.617263,-0.708018,2.900000,3.036873,-3.128870,0.697309,0.759184,246.400000
1451,-0.625418,-0.618261,-0.705351,2.907965,3.045213,-3.130274,0.668180,0.675949,246.527433
1452,-0.627309,-0.619224,-0.702783,2.915718,3.053333,-3.131576,0.639307,0.598664,246.651484
1453,-0.629120,-0.620129,-0.700379,2.923056,3.061017,-3.132748,0.611540,0.528930,246.768894
1454,-0.630799,-0.620953,-0.698196,2.929790,3.068069,-3.133774,0.585704,0.467868,246.876637
1455,-0.632300,-0.621678,-0.696282,2.935752,3.074312,-3.134641,0.562562,0.416154,246.972029
1456,-0.633580,-0.622288,-0.694674,2.940802,3.079600,-3.135346,0.542773,0.374082,247.052825
1457,-0.634609,-0.622773,-0.693401,2.944831,3.083820,-3.135889,0.526865,0.341651,247.117295
1458,-0.635362,-0.623125,-0.692479,2.947768,3.086896,-3.136274,0.515204,0.318648,247.164291
1459,-0.635828,-0.623341,-0.691912,2.949580,3.088793,-3.136507,0.507985,0.304728,247.193280
1460,-0.636007,-0.623424,-0.691696,2.950273,3.089519,-3.136595,0.505219,0.299457,247.204369
1461,-0.635909,-0.623379,-0.691814,2.949894,3.089121,-3.136547,0.506733,0.302339,247.198299
1462,-0.635557,-0.623215,-0.692242,2.948526,3.087689,-3.136372,0.512186,0.312799,247.176419
1463,-0.634983,-0.622948,-0.692943,2.946290,3.085348,-3.136081,0.521080,0.330158,247.140637
1464,-0.634226,-0.622593,-0.693873,2.943335,3.082253,-3.135689,0.532784,0.353575,247.093355
1465,-0.633335,-0.622172,-0.694981,2.939836,3.078589,-3.135213,0.546569,0.382001,247.037381
1466,-0.632360,-0.621707,-0.696206,2.935989,3.074561,-3.134675,0.561634,0.414139,246.975832
1467,-0.631354,-0.621223,-0.697484,2.932001,3.070385,-3.134100,0.577149,0.448428,246.912021
1468,-0.630372,-0.620745,-0.698747,2.928084,3.066282,-3.133518,0.592280,0.483071,246.849343
1469,-0.629466,-0.620300,-0.699926,2.924447,3.062474,-3.132964,0.606230,0.516085,246.791152
1470,-0.628683,-0.619912,-0.700955,2.921290,3.059168,-3.132471,0.618259,0.545405,246.740643
1471,-0.628067,-0.619605,-0.701771,2.918796,3.056556,-3.132075,0.627709,0.569005,246.700739
1472,-0.627655,-0.619398,-0.702320,2.917124,3.054805,-3.131805,0.634018,0.585041,246.673987
1473,-0.627478,-0.619309,-0.702557,2.916404,3.054051,-3.131688,0.636727,0.591999,246.662469
1474,-0.627559,-0.619350,-0.702449,2.916733,3.054395,-3.131741,0.635491,0.588820,246.667725
1475,-0.627912,-0.619527,-0.701977,2.918169,3.055899,-3.131974,0.630078,0.575000,246.690704
1476,-0.628545,-0.619843,-0.701137,2.920733,3.058584,-3.132383,0.620375,0.550646,246.731725
1477,-0.629455,-0.620295,-0.699940,2.924404,3.062429,-3.132958,0.606393,0.516478,246.790469
1478,-0.630633,-0.620872,-0.698411,2.929124,3.067372,-3.133674,0.588273,0.473779,246.865987
1479,-0.632058,-0.621562,-0.696587,2.934796,3.073311,-3.134505,0.566288,0.424295,246.956739
1480,-0.633705,-0.622347,-0.694520,2.941290,3.080112,-3.135413,0.540849,0.370095,247.060643
1481,-0.635537,-0.623206,-0.692266,2.948447,3.087607,-3.136362,0.512502,0.313409,247.175152
1482,-0.637511,-0.624114,-0.689892,2.956084,3.095604,-3.137314,0.481912,0.256449,247.297343
1483,-0.639579,-0.625048,-0.687463,2.964001,3.103895,-3.138236,0.449851,0.201253,247.424021
1484,-0.641687,-0.625981,-0.685048,2.971989,3.112260,-3.139099,0.417169,0.149552,247.551832
